users,concurrency,variant,complexity,duration_ms_mean,duration_ms_std,duration_ms_var,avg_cpu_mean,avg_cpu_std,avg_cpu_var,avg_mem_mean,avg_mem_std,avg_mem_var
1000,1,neo4j_normal,easy,674.6068,1197.6504414325227,1434366.5798635166,18.302066666666665,13.787021048489734,190.08194939149897,4641.646933333333,404.55140853822786,163661.84215026413
1000,1,neo4j_normal,medium,193.69906666666668,267.42143960710996,71514.22636153917,29.939466666666668,14.078342250386429,198.19972051901564,7300.639533333333,25.06013873608895,628.0105534720258
1000,1,neo4j_normal,complex,16.604466666666667,13.617695778076799,185.4416383042507,41.513733333333334,31.125313950529332,968.7851685190159,7322.009666666666,21.42243666125904,458.92079250565536
1000,1,neo4j_normal,very_complex,13.7932,8.394383334734592,70.46567157046985,44.6854,52.53785562172155,2760.2262733288585,7334.852266666668,19.880708842731554,395.24258408946463
1000,1,neo4j_normal,create,13.5163,3.910946923597401,15.295505839195974,31.723699999999997,12.512496720515232,156.56257418090445,7352.4602,21.90147107241141,479.6744351356738
1000,1,neo4j_normal,update,122.02555000000001,227.20402592533637,51621.669396680925,42.61165,35.5440515244303,1263.3795987713559,7356.164350000001,22.26736640491121,495.8356066105685
1000,1,neo4j_normal,delete,11.67875,4.955987591036984,24.56181300251257,33.137100000000004,14.166079756529033,200.67781566834168,7361.08505,21.360976042422116,456.29129748493165
1000,1,neo4j_optimized,easy,653.1282,1173.0717419109083,1376097.3116698926,18.016266666666667,13.411071132527045,179.85682892170024,4696.7882,323.43980261692053,104613.30591687252
1000,1,neo4j_optimized,medium,218.14393333333334,422.75960445100003,178725.68315556602,36.18046666666667,46.44182783078184,2156.843372263983,7284.264533333333,23.056720623022912,531.6123658881301
1000,1,neo4j_optimized,complex,16.503666666666668,12.577798775453283,158.2010220357941,39.54546666666666,29.47176705147598,868.5850531364651,7306.596933333333,8.64696400510515,74.76998650558411
1000,1,neo4j_optimized,very_complex,13.5028,6.315555326908975,39.886239087248335,36.26133333333333,12.88773578953109,166.09373378076054,7316.608933333334,11.28427534206463,127.33486999552782
1000,1,neo4j_optimized,create,13.54395,3.5094312124151066,12.316107434673365,30.415100000000002,11.358968297956016,129.0261607939698,7333.3173,13.57477862743721,184.27461478392607
1000,1,neo4j_optimized,update,120.00274999999999,219.92363055689154,48366.40327732412,41.578149999999994,36.37429313516503,1323.0892010829139,7340.65545,13.611768806725475,185.2802500477447
1000,1,neo4j_optimized,delete,11.415,3.2501304187206808,10.563347738693468,34.9565,27.71892792980798,768.3389655778889,7343.67515,10.778553896417582,116.17722409797865
1000,1,postgres_normal,easy,12.525733333333333,23.61484910923425,557.6610984519017,149.93873333333335,107.02624798359132,11454.617757445185,2462.7588666666666,10.413428639135146,108.43949602236007
1000,1,postgres_normal,medium,7.2588,7.218466430671978,52.106257610738254,157.09726666666666,189.8547879810367,36044.840519324396,2468.699266666667,15.153147372659664,229.61787529754247
1000,1,postgres_normal,complex,2.5246,1.1250536929767117,1.2657458120805367,128.37893333333332,44.59259846410343,1988.4998377807597,2477.1424666666667,18.601250587122845,346.0065234049379
1000,1,postgres_normal,very_complex,3.6316,0.7374862801590405,0.5438860134228187,81.89653333333332,13.279636678677372,176.3487503176734,2477.464,18.60270082144925,346.06047785234864
1000,1,postgres_normal,create,2.9354500000000003,2.632905000414186,6.9321887412060255,132.14805,52.60152913207622,2766.920867032664,2327.7078500000002,485.71386041875735,235917.9542028921
1000,1,postgres_normal,update,2.6601,1.7808416478941556,3.1713969748743716,132.33665000000002,48.06693011971085,2310.429771133166,2150.83585,662.2282299494545,438546.2285419876
1000,1,postgres_normal,delete,2.5044999999999997,1.612102703188646,2.598875125628139,133.70315,43.13805975673197,1860.8921995753783,2175.06365,613.8787633348666,376847.13607354515
1000,1,postgres_optimized,easy,12.554,23.77030528669792,565.027413422819,198.8492,335.7223897876411,112709.52300472482,6369.6128,182.55674775026637,33326.96614915438
1000,1,postgres_optimized,medium,7.554866666666666,7.706953605330731,59.39713387472035,133.24273333333332,107.08022557843445,11466.174709928408,6376.412066666666,180.76026713920615,32674.274176237173
1000,1,postgres_optimized,complex,1.946,0.2837571511087768,0.08051812080536919,142.7524,22.185645540007297,492.20286802684564,6377.385,180.83728697200726,32702.124359396104
1000,1,postgres_optimized,very_complex,3.2336666666666667,0.9700525251583005,0.9410019015659953,93.79766666666666,21.274669956719368,452.6115817673377,6378.321466666666,180.83765504190697,32702.25748105574
1000,1,postgres_optimized,create,4.1613999999999995,1.9035658260935868,3.6235628542713596,76.5758,34.839826130219414,1213.8134847839194,5748.83065,1549.271694076741,2400242.7820674144
1000,1,postgres_optimized,update,3.80455,2.1481053466722737,4.614356580402009,87.95635,42.887355203594666,1839.3252363592987,5393.826,1808.71415476249,3271446.8936381885
1000,1,postgres_optimized,delete,3.6922,1.7573018262503217,3.088109708542716,85.97290000000001,36.6528550663187,1343.4317845125643,5444.0506000000005,1708.2830079138748,2918230.835127276
1000,3,neo4j_normal,easy,1939.9619333333333,3757.8330762061696,14121309.428629123,8.228466666666666,4.931864716252701,24.323289579418333,7395.184333333333,10.824009877167878,117.15918982102778
1000,3,neo4j_normal,medium,341.8862,503.02562854862396,253034.7829767382,49.09293333333333,40.90575961721401,1673.2811698612966,7426.857666666666,5.522866610089587,30.502055592842446
1000,3,neo4j_normal,complex,42.556133333333335,40.96450892736242,1678.0909916599553,25.516066666666667,20.519176818551035,421.03661731096213,7430.3284,4.909548302735758,24.10366453689556
1000,3,neo4j_normal,very_complex,13.914800000000001,9.856883039192569,97.15814324832215,50.02426666666667,18.20365120638846,331.37291724384806,7434.0402,3.4830865487439295,12.131891906040897
1000,3,neo4j_normal,create,12.0523,3.8318667413700718,14.683202723618093,37.5486,17.388207146767446,302.3497477788945,7435.1741,3.4199624127355714,11.696142904524113
1000,3,neo4j_normal,update,138.1806,304.0911074444201,92471.40162677385,48.8332,39.23133214497498,1539.0974218693473,7436.04035,3.33352415529944,11.112383293964847
1000,3,neo4j_normal,delete,11.591099999999999,2.8956284482911068,8.384664110552762,34.372350000000004,16.551819404691674,273.9627256055278,7436.7502,2.974689707225599,8.84877885427392
1000,3,neo4j_optimized,easy,1903.0725333333335,3743.3311885293238,14012528.38701636,8.5948,7.400657663501871,54.76973385234898,7372.237933333333,10.363266651988425,107.39729570021538
1000,3,neo4j_optimized,medium,320.1002,445.98787755889737,198905.18692949004,47.6068,36.813048101137234,1355.2005104966438,7424.692333333334,28.673212118226214,822.1530931767946
1000,3,neo4j_optimized,complex,42.819066666666664,42.14228454621379,1775.9721467740496,26.429733333333335,20.525967411633616,421.31533818344514,7433.1214,27.000430049520386,729.0232228590434
1000,3,neo4j_optimized,very_complex,13.711199999999998,10.57780637996747,111.88998781208049,49.166133333333335,22.887576970475017,523.8411795794183,7434.4354,25.0907825699638,629.5473699731991
1000,3,neo4j_optimized,create,12.16705,3.3280044872016283,11.075613866834173,37.39465,14.329318852316627,205.32937877135672,7435.548449999999,24.868634805371702,618.4489970829449
1000,3,neo4j_optimized,update,115.71260000000001,188.69196682945946,35604.65834596983,48.158950000000004,36.468045658745424,1329.9183541683412,7436.89585,24.805669988845285,615.3212635954995
