users,concurrency,variant,complexity,n,mean,std,ci_lower,ci_upper
100000,5,neo4j_normal,complex,150,323.7711333333333,187.50005983904785,293.51972361429415,354.02254305237244
100000,5,neo4j_normal,create,200,79.45025000000001,71.48389454509436,69.48265122940897,89.41784877059105
100000,5,neo4j_normal,delete,200,49.422250000000005,34.856070225937366,44.56197587891784,54.28252412108217
100000,5,neo4j_normal,easy,150,3161.092866666667,6309.513682753115,2143.1108793078656,4179.074854025468
100000,5,neo4j_normal,medium,150,506.4906,611.5266125772791,407.8264068949332,605.1547931050667
100000,5,neo4j_normal,update,200,129.21185,189.52499448555923,102.78479095331049,155.63890904668952
100000,5,neo4j_normal,very_complex,150,1200.7601999999997,830.2016656279179,1066.814798820407,1334.7056011795923
100000,5,neo4j_optimized,complex,150,338.7368666666667,212.51674701995094,304.4492446158972,373.02448871743616
100000,5,neo4j_optimized,create,200,145.2809,168.70385309004396,121.75710727220586,168.80469272779416
100000,5,neo4j_optimized,delete,200,102.0069,99.60245297977325,88.11849486780969,115.89530513219032
100000,5,neo4j_optimized,easy,150,3167.4875333333334,6329.6302863872115,2146.259917043998,4188.715149622669
100000,5,neo4j_optimized,medium,150,534.6006,725.660838223927,417.5218995824243,651.6793004175756
100000,5,neo4j_optimized,update,200,144.04865,190.25840224230961,117.51932576055557,170.57797423944444
100000,5,neo4j_optimized,very_complex,150,1052.3368,633.2189302693313,950.1727509971744,1154.5008490028256
100000,5,postgres_normal,complex,150,167.08113333333336,129.2857267359128,146.22207070866463,187.94019595800208
100000,5,postgres_normal,create,200,45.52495,1.4766109497714437,45.319053754681434,45.73084624531856
100000,5,postgres_normal,delete,200,45.50940000000001,2.0783885911153366,45.219592852565654,45.79920714743436
100000,5,postgres_normal,easy,150,76.07546666666667,71.5033011542492,64.53906683117944,87.6118665021539
100000,5,postgres_normal,medium,150,99.63680000000001,72.44973720148168,87.94770141517758,111.32589858482244
100000,5,postgres_normal,update,200,45.3267,2.6117966072395338,44.962515300536936,45.69088469946307
100000,5,postgres_normal,very_complex,150,430.2793333333333,78.18353569162659,417.66513911109786,442.8935275555687
100000,5,postgres_optimized,complex,150,165.98233333333332,169.7671847225281,138.59195987799927,193.37270678866736
100000,5,postgres_optimized,create,200,46.4274,3.161401196880616,45.986579324463165,46.86822067553683
100000,5,postgres_optimized,delete,200,45.77975000000001,2.5229860743087307,45.42794889777223,46.13155110222778
100000,5,postgres_optimized,easy,150,75.245,70.54827858810566,63.86268426968125,86.62731573031876
100000,5,postgres_optimized,medium,150,65.34339999999999,23.66466220666808,61.52532445969827,69.16147554030171
100000,5,postgres_optimized,update,200,45.7993,2.304572799662602,45.477954091934464,46.12064590806554
100000,5,postgres_optimized,very_complex,150,394.7222,110.70902942913438,376.860316586561,412.584083413439
100000,10,neo4j_normal,complex,150,458.9224,227.73823797173324,422.1789304166362,495.66586958336376
100000,10,neo4j_normal,create,200,85.93060000000001,81.31021321151798,74.59283522933055,97.26836477066948
100000,10,neo4j_normal,delete,200,54.1641,38.22641612338503,48.833870291891536,59.49432970810846
100000,10,neo4j_normal,easy,150,6321.205333333332,12751.029174757847,4263.944081064177,8378.466585602488
100000,10,neo4j_normal,medium,150,846.4296,1091.6899626737088,670.2954676943673,1022.5637323056328
100000,10,neo4j_normal,update,200,147.9609,212.073556889701,118.3897058396824,177.53209416031763
100000,10,neo4j_normal,very_complex,150,1625.349466666667,1204.6126342113996,1430.9963001581248,1819.7026331752093
100000,10,neo4j_optimized,complex,150,473.6696,247.49550521545305,433.7384771069179,513.6007228930821
100000,10,neo4j_optimized,create,200,158.11075,179.58774486995173,133.06932498573022,183.15217501426977
100000,10,neo4j_optimized,delete,200,112.60575,111.38170233260959,97.07486536784693,128.13663463215306
100000,10,neo4j_optimized,easy,150,6345.704133333333,12809.369222905174,4279.030251003962,8412.378015662704
100000,10,neo4j_optimized,medium,150,901.2902666666668,1269.687115504888,696.437931264242,1106.1426020690915
100000,10,neo4j_optimized,update,200,160.9955,208.53326386319566,131.91795857982885,190.07304142017114
100000,10,neo4j_optimized,very_complex,150,1444.1954,884.3357514800655,1301.5159620831141,1586.874837916886
100000,10,postgres_normal,complex,150,265.9166666666667,172.98860250567958,238.00654708795557,293.8267862453778
100000,10,postgres_normal,create,200,98.37810000000002,4.057783437063954,97.81228923302945,98.94391076697059
100000,10,postgres_normal,delete,200,98.21130000000001,4.468879021470901,97.58816672887929,98.83443327112073
100000,10,postgres_normal,easy,150,149.41473333333332,134.61586551836032,127.69570185155823,171.1337648151084
100000,10,postgres_normal,medium,150,196.57646666666668,133.77526514248376,174.99305832230525,218.1598750110281
100000,10,postgres_normal,update,200,98.1188,4.50604759011954,97.49048400371404,98.74711599628594
100000,10,postgres_normal,very_complex,150,534.3344666666668,80.34777628373104,521.3710921351636,547.29784119817
100000,10,postgres_optimized,complex,150,248.1965333333333,216.03761884998497,213.3408510035964,283.05221566307017
100000,10,postgres_optimized,create,200,98.53865,3.38808371113648,98.06622108088901,99.011078919111
100000,10,postgres_optimized,delete,200,97.6101,4.053866693149782,97.04483537747318,98.17536462252683
100000,10,postgres_optimized,easy,150,147.7798,135.00575837815862,125.99786289217653,169.56173710782346
100000,10,postgres_optimized,medium,150,123.97973333333333,30.008082243429214,119.1382053273804,128.82126133928625
100000,10,postgres_optimized,update,200,98.49880000000002,4.2266034167178566,97.90944924780119,99.08815075219884
100000,10,postgres_optimized,very_complex,150,486.178,123.96266046379347,466.1777651479608,506.17823485203917
